"experiment","Group","senID","item","type","condition","sentence","selection","ID","w1","w2","w3"
"posterior","C","3","PO-C-3","co-argument","taziji","李华说王刚把他自己照顾得很好。","Clause Subject","c19e-c01b-bd77-282d","lihua.png","wanggang.png","other.png"
"posterior","C","14","PO-C-14","co-argument","ta","张伟说李华把他弄骨折了。","Speaker","c19e-c01b-bd77-282d","zhangwei.png","lihua.png","other.png"
"posterior","C","27","PO-C-27","possessor","taziji","李华说小明把他自己的房间打扫干净了。","Clause Subject","c19e-c01b-bd77-282d","lihua.png","xiaoming.png","other.png"
"posterior","C","24","PO-C-24","possessor","taziji","李华说王刚把他自己的证件弄丢了。","Clause Subject","c19e-c01b-bd77-282d","lihua.png","wanggang.png","other.png"
"posterior","C","10","PO-C-10","co-argument","ziji","王刚说小明把自己逼得太紧了。","Clause Subject","c19e-c01b-bd77-282d","wanggang.png","xiaoming.png","other.png"
"posterior","C","11","PO-C-11","co-argument","ta","王刚说张伟把他置于危险中了。","Speaker","c19e-c01b-bd77-282d","wanggang.png","zhangwei.png","other.png"
"posterior","C","13","PO-C-13","co-argument","ziji","张伟说王刚把自己吓坏了。","Clause Subject","c19e-c01b-bd77-282d","zhangwei.png","wanggang.png","other.png"
"posterior","C","16","PO-C-16","possessor","ziji","小明说王刚把自己的照片发到了朋友圈。","Clause Subject","c19e-c01b-bd77-282d","xiaoming.png","wanggang.png","other.png"
"posterior","C","20","PO-C-20","possessor","ta","王刚说李华把他的遭遇讲给了别人听。","Speaker","c19e-c01b-bd77-282d","wanggang.png","lihua.png","other.png"
"posterior","C","26","PO-C-26","possessor","ta","李华说小明把他的玩具模型弄坏了。","Speaker","c19e-c01b-bd77-282d","lihua.png","xiaoming.png","other.png"
"posterior","C","15","PO-C-15","co-argument","taziji","张伟说小明把他自己逗笑了。","Clause Subject","c19e-c01b-bd77-282d","zhangwei.png","xiaoming.png","other.png"
"posterior","C","6","PO-C-6","co-argument","taziji","小明说张伟把他自己想像成侦探了。","Clause Subject","c19e-c01b-bd77-282d","xiaoming.png","zhangwei.png","other.png"
"posterior","C","8","PO-C-8","co-argument","ta","小明说李华把他绊倒了。","Speaker","c19e-c01b-bd77-282d","xiaoming.png","lihua.png","other.png"
"posterior","C","22","PO-C-22","possessor","ziji","王刚说小明把自己的想法表达出来了。","Speaker","c19e-c01b-bd77-282d","wanggang.png","xiaoming.png","other.png"
"posterior","C","12","PO-C-12","co-argument","taziji","王刚说张伟把他自己气哭了。","Clause Subject","c19e-c01b-bd77-282d","wanggang.png","zhangwei.png","other.png"
"posterior","C","1","PO-C-1","co-argument","ziji","李华说小明把自己弄糊涂了。","Clause Subject","c19e-c01b-bd77-282d","lihua.png","xiaoming.png","other.png"
"posterior","C","30","PO-C-30","possessor","taziji","张伟说李华把他自己的文件删除了。","Clause Subject","c19e-c01b-bd77-282d","zhangwei.png","lihua.png","other.png"
"posterior","C","2","PO-C-2","co-argument","ta","李华说王刚把他出卖了。","Speaker","c19e-c01b-bd77-282d","lihua.png","wanggang.png","other.png"
"posterior","C","4","PO-C-4","co-argument","ziji","李华说张伟把自己当成小孩子了。","Clause Subject","c19e-c01b-bd77-282d","lihua.png","zhangwei.png","other.png"
"posterior","C","30","PO-C-30","possessor","taziji","张伟说李华把他自己的文件删除了。","Speaker","f804-291c-0234-15c4","zhangwei.png","lihua.png","other.png"
"posterior","C","3","PO-C-3","co-argument","taziji","李华说王刚把他自己照顾得很好。","Speaker","f804-291c-0234-15c4","lihua.png","wanggang.png","other.png"
"posterior","C","25","PO-C-25","possessor","ziji","李华说张伟把自己的小狗找回来了。","Clause Subject","f804-291c-0234-15c4","lihua.png","zhangwei.png","other.png"
"posterior","C","18","PO-C-18","possessor","taziji","小明说张伟把他自己的想法忘记了。","Clause Subject","f804-291c-0234-15c4","xiaoming.png","zhangwei.png","other.png"
"posterior","C","21","PO-C-21","possessor","taziji","王刚说张伟把他自己的工作做完了。","Clause Subject","f804-291c-0234-15c4","wanggang.png","zhangwei.png","other.png"
"posterior","C","2","PO-C-2","co-argument","ta","李华说王刚把他出卖了。","Speaker","f804-291c-0234-15c4","lihua.png","wanggang.png","other.png"
"posterior","C","29","PO-C-29","possessor","ta","张伟说王刚把他的衣服捐掉了。","Speaker","f804-291c-0234-15c4","zhangwei.png","wanggang.png","other.png"
"posterior","C","12","PO-C-12","co-argument","taziji","王刚说张伟把他自己气哭了。","Speaker","f804-291c-0234-15c4","wanggang.png","zhangwei.png","other.png"
"posterior","C","26","PO-C-26","possessor","ta","李华说小明把他的玩具模型弄坏了。","Speaker","f804-291c-0234-15c4","lihua.png","xiaoming.png","other.png"
"posterior","C","9","PO-C-9","co-argument","taziji","王刚说小明把他自己锁在教室里了。","Clause Subject","f804-291c-0234-15c4","wanggang.png","xiaoming.png","other.png"
"posterior","C","13","PO-C-13","co-argument","ziji","张伟说王刚把自己吓坏了。","Clause Subject","f804-291c-0234-15c4","zhangwei.png","wanggang.png","other.png"
"posterior","C","17","PO-C-17","possessor","ta","小明说李华把他的演讲稿修改好了。","Speaker","f804-291c-0234-15c4","xiaoming.png","lihua.png","other.png"
"posterior","C","7","PO-C-7","co-argument","ziji","小明说李华把自己灌醉了。","Speaker","f804-291c-0234-15c4","xiaoming.png","lihua.png","other.png"
"posterior","C","10","PO-C-10","co-argument","ziji","王刚说小明把自己逼得太紧了。","Speaker","f804-291c-0234-15c4","wanggang.png","xiaoming.png","other.png"
"posterior","C","28","PO-C-28","possessor","ziji","张伟说小明把自己的秘密告诉了别人。","Speaker","f804-291c-0234-15c4","zhangwei.png","xiaoming.png","other.png"
"posterior","C","19","PO-C-19","possessor","ziji","小明说王刚把自己的作业遗漏了。","Speaker","f804-291c-0234-15c4","xiaoming.png","wanggang.png","other.png"
"posterior","C","20","PO-C-20","possessor","ta","王刚说李华把他的遭遇讲给了别人听。","Speaker","f804-291c-0234-15c4","wanggang.png","lihua.png","other.png"
"posterior","C","22","PO-C-22","possessor","ziji","王刚说小明把自己的想法表达出来了。","Speaker","f804-291c-0234-15c4","wanggang.png","xiaoming.png","other.png"
"posterior","C","27","PO-C-27","possessor","taziji","李华说小明把他自己的房间打扫干净了。","Clause Subject","f804-291c-0234-15c4","lihua.png","xiaoming.png","other.png"
"posterior","C","23","PO-C-23","possessor","ta","王刚说张伟把他的孩子搂在了怀里。","Speaker","f804-291c-0234-15c4","wanggang.png","zhangwei.png","other.png"
"posterior","C","6","PO-C-6","co-argument","taziji","小明说张伟把他自己想像成侦探了。","Speaker","f804-291c-0234-15c4","xiaoming.png","zhangwei.png","other.png"
"posterior","C","15","PO-C-15","co-argument","taziji","张伟说小明把他自己逗笑了。","Speaker","f804-291c-0234-15c4","zhangwei.png","xiaoming.png","other.png"
"posterior","C","4","PO-C-4","co-argument","ziji","李华说张伟把自己当成小孩子了。","Speaker","f804-291c-0234-15c4","lihua.png","zhangwei.png","other.png"
"posterior","C","5","PO-C-5","co-argument","ta","小明说李华把他弄伤了。","Speaker","f804-291c-0234-15c4","xiaoming.png","lihua.png","other.png"
"posterior","C","14","PO-C-14","co-argument","ta","张伟说李华把他弄骨折了。","Speaker","f804-291c-0234-15c4","zhangwei.png","lihua.png","other.png"
"posterior","C","1","PO-C-1","co-argument","ziji","李华说小明把自己弄糊涂了。","Speaker","f804-291c-0234-15c4","lihua.png","xiaoming.png","other.png"
"posterior","C","24","PO-C-24","possessor","taziji","李华说王刚把他自己的证件弄丢了。","Clause Subject","f804-291c-0234-15c4","lihua.png","wanggang.png","other.png"
"posterior","C","8","PO-C-8","co-argument","ta","小明说李华把他绊倒了。","Speaker","f804-291c-0234-15c4","xiaoming.png","lihua.png","other.png"
"posterior","C","16","PO-C-16","possessor","ziji","小明说王刚把自己的照片发到了朋友圈。","Clause Subject","f804-291c-0234-15c4","xiaoming.png","wanggang.png","other.png"
"posterior","C","11","PO-C-11","co-argument","ta","王刚说张伟把他置于危险中了。","Speaker","f804-291c-0234-15c4","wanggang.png","zhangwei.png","other.png"
"posterior","C","1","PO-C-1","co-argument","ziji","李华说小明把自己弄糊涂了。","Speaker","22de-9800-c20f-7c4e","lihua.png","xiaoming.png","other.png"
"posterior","C","3","PO-C-3","co-argument","taziji","李华说王刚把他自己照顾得很好。","Clause Subject","22de-9800-c20f-7c4e","lihua.png","wanggang.png","other.png"
"posterior","C","6","PO-C-6","co-argument","taziji","小明说张伟把他自己想像成侦探了。","Clause Subject","22de-9800-c20f-7c4e","xiaoming.png","zhangwei.png","other.png"
"posterior","C","12","PO-C-12","co-argument","taziji","王刚说张伟把他自己气哭了。","Clause Subject","22de-9800-c20f-7c4e","wanggang.png","zhangwei.png","other.png"
"posterior","C","4","PO-C-4","co-argument","ziji","李华说张伟把自己当成小孩子了。","Speaker","22de-9800-c20f-7c4e","lihua.png","zhangwei.png","other.png"
"posterior","C","30","PO-C-30","possessor","taziji","张伟说李华把他自己的文件删除了。","Speaker","22de-9800-c20f-7c4e","zhangwei.png","lihua.png","other.png"
"posterior","C","11","PO-C-11","co-argument","ta","王刚说张伟把他置于危险中了。","Clause Subject","22de-9800-c20f-7c4e","wanggang.png","zhangwei.png","other.png"
"posterior","C","24","PO-C-24","possessor","taziji","李华说王刚把他自己的证件弄丢了。","Clause Subject","22de-9800-c20f-7c4e","lihua.png","wanggang.png","other.png"
"posterior","C","20","PO-C-20","possessor","ta","王刚说李华把他的遭遇讲给了别人听。","Speaker","22de-9800-c20f-7c4e","wanggang.png","lihua.png","other.png"
"posterior","C","13","PO-C-13","co-argument","ziji","张伟说王刚把自己吓坏了。","Speaker","22de-9800-c20f-7c4e","zhangwei.png","wanggang.png","other.png"
"posterior","C","21","PO-C-21","possessor","taziji","王刚说张伟把他自己的工作做完了。","Clause Subject","22de-9800-c20f-7c4e","wanggang.png","zhangwei.png","other.png"
"posterior","C","19","PO-C-19","possessor","ziji","小明说王刚把自己的作业遗漏了。","Speaker","22de-9800-c20f-7c4e","xiaoming.png","wanggang.png","other.png"
"posterior","C","15","PO-C-15","co-argument","taziji","张伟说小明把他自己逗笑了。","Clause Subject","22de-9800-c20f-7c4e","zhangwei.png","xiaoming.png","other.png"
"posterior","C","22","PO-C-22","possessor","ziji","王刚说小明把自己的想法表达出来了。","Clause Subject","22de-9800-c20f-7c4e","wanggang.png","xiaoming.png","other.png"
"posterior","C","10","PO-C-10","co-argument","ziji","王刚说小明把自己逼得太紧了。","Speaker","22de-9800-c20f-7c4e","wanggang.png","xiaoming.png","other.png"
"posterior","C","25","PO-C-25","possessor","ziji","李华说张伟把自己的小狗找回来了。","Clause Subject","22de-9800-c20f-7c4e","lihua.png","zhangwei.png","other.png"
"posterior","C","29","PO-C-29","possessor","ta","张伟说王刚把他的衣服捐掉了。","Clause Subject","22de-9800-c20f-7c4e","zhangwei.png","wanggang.png","other.png"
"posterior","C","23","PO-C-23","possessor","ta","王刚说张伟把他的孩子搂在了怀里。","Clause Subject","22de-9800-c20f-7c4e","wanggang.png","zhangwei.png","other.png"
"posterior","C","27","PO-C-27","possessor","taziji","李华说小明把他自己的房间打扫干净了。","Clause Subject","22de-9800-c20f-7c4e","lihua.png","xiaoming.png","other.png"
"posterior","C","16","PO-C-16","possessor","ziji","小明说王刚把自己的照片发到了朋友圈。","Speaker","22de-9800-c20f-7c4e","xiaoming.png","wanggang.png","other.png"
"posterior","C","5","PO-C-5","co-argument","ta","小明说李华把他弄伤了。","Speaker","22de-9800-c20f-7c4e","xiaoming.png","lihua.png","other.png"
"posterior","C","14","PO-C-14","co-argument","ta","张伟说李华把他弄骨折了。","Speaker","22de-9800-c20f-7c4e","zhangwei.png","lihua.png","other.png"
"posterior","C","9","PO-C-9","co-argument","taziji","王刚说小明把他自己锁在教室里了。","Clause Subject","22de-9800-c20f-7c4e","wanggang.png","xiaoming.png","other.png"
"posterior","C","26","PO-C-26","possessor","ta","李华说小明把他的玩具模型弄坏了。","Speaker","22de-9800-c20f-7c4e","lihua.png","xiaoming.png","other.png"
"posterior","C","2","PO-C-2","co-argument","ta","李华说王刚把他出卖了。","Speaker","22de-9800-c20f-7c4e","lihua.png","wanggang.png","other.png"
"posterior","C","18","PO-C-18","possessor","taziji","小明说张伟把他自己的想法忘记了。","Clause Subject","22de-9800-c20f-7c4e","xiaoming.png","zhangwei.png","other.png"
"posterior","C","28","PO-C-28","possessor","ziji","张伟说小明把自己的秘密告诉了别人。","Speaker","22de-9800-c20f-7c4e","zhangwei.png","xiaoming.png","other.png"
"posterior","C","17","PO-C-17","possessor","ta","小明说李华把他的演讲稿修改好了。","Speaker","22de-9800-c20f-7c4e","xiaoming.png","lihua.png","other.png"
"posterior","C","8","PO-C-8","co-argument","ta","小明说李华把他绊倒了。","Speaker","22de-9800-c20f-7c4e","xiaoming.png","lihua.png","other.png"
"posterior","C","7","PO-C-7","co-argument","ziji","小明说李华把自己灌醉了。","Clause Subject","22de-9800-c20f-7c4e","xiaoming.png","lihua.png","other.png"
"posterior","A","29","PO-A-29","possessor","taziji","张伟说王刚把他自己的衣服捐掉了。","Clause Subject","5e84-37af-9eae-ddf2","zhangwei.png","wanggang.png","other.png"
"posterior","A","23","PO-A-23","possessor","taziji","王刚说张伟把他自己的孩子搂在了怀里。","Clause Subject","5e84-37af-9eae-ddf2","wanggang.png","zhangwei.png","other.png"
"posterior","A","1","PO-A-1","co-argument","ta","李华说小明把他弄糊涂了。","Speaker","5e84-37af-9eae-ddf2","lihua.png","xiaoming.png","other.png"
"posterior","A","4","PO-A-4","co-argument","ta","李华说张伟把他当成小孩子了。","Speaker","5e84-37af-9eae-ddf2","lihua.png","zhangwei.png","other.png"
"posterior","A","22","PO-A-22","possessor","ta","王刚说小明把他的想法表达出来了。","Speaker","5e84-37af-9eae-ddf2","wanggang.png","xiaoming.png","other.png"
"posterior","A","24","PO-A-24","possessor","ziji","李华说王刚把自己的证件弄丢了。","Clause Subject","5e84-37af-9eae-ddf2","lihua.png","wanggang.png","other.png"
"posterior","A","28","PO-A-28","possessor","ta","张伟说小明把他的秘密告诉了别人。","Speaker","5e84-37af-9eae-ddf2","zhangwei.png","xiaoming.png","other.png"
"posterior","A","14","PO-A-14","co-argument","taziji","张伟说李华把他自己弄骨折了。","Clause Subject","5e84-37af-9eae-ddf2","zhangwei.png","lihua.png","other.png"
"posterior","A","3","PO-A-3","co-argument","ziji","李华说王刚把自己照顾得很好。","Clause Subject","5e84-37af-9eae-ddf2","lihua.png","wanggang.png","other.png"
"posterior","A","7","PO-A-7","co-argument","ta","小明说李华把他灌醉了。","Speaker","5e84-37af-9eae-ddf2","xiaoming.png","lihua.png","other.png"
"posterior","A","17","PO-A-17","possessor","taziji","小明说李华把他自己的演讲稿修改好了。","Speaker","5e84-37af-9eae-ddf2","xiaoming.png","lihua.png","other.png"
"posterior","A","27","PO-A-27","possessor","ziji","李华说小明把自己的房间打扫干净了。","Speaker","5e84-37af-9eae-ddf2","lihua.png","xiaoming.png","other.png"
"posterior","A","11","PO-A-11","co-argument","taziji","王刚说张伟把他自己置于危险中了。","Speaker","5e84-37af-9eae-ddf2","wanggang.png","zhangwei.png","other.png"
